Date,Time,Number of tweets,Additive score,Mean score,Standard deviation score,Number of positive,Percentage of positive
2022-03-04,8:0,69,6,0.1248003936615651,0.2467358783442956,16,0.2318840579710145
2022-03-04,8:15,102,1,0.0738378210157594,0.2537025780334305,18,0.1764705882352941
2022-03-04,8:30,129,5,0.0908619171340567,0.257132392290604,17,0.1317829457364341
2022-03-04,8:45,114,10,0.1547107940065887,0.2239601528778206,26,0.2280701754385964
2022-03-04,9:0,132,17,0.1572593341151139,0.2634532251039543,27,0.2045454545454545
2022-03-04,9:15,151,14,0.1372917820175258,0.2538940207848905,31,0.2052980132450331
2022-03-04,9:30,167,12,0.1089301188113892,0.2217403088067891,22,0.1317365269461078
2022-03-04,9:45,171,19,0.1371269356295989,0.2747908558271105,38,0.2222222222222222
2022-03-04,10:0,108,11,0.1242062649301563,0.2997309323792427,22,0.2037037037037037
2022-03-04,10:15,162,11,0.116801153069339,0.2405375791182555,31,0.191358024691358
2022-03-04,10:30,195,13,0.1243828327514422,0.2315921255504147,43,0.2205128205128205
2022-03-04,10:45,152,18,0.1823438646265697,0.2701660634899412,58,0.3815789473684211
2022-03-04,11:0,246,9,0.1114658031960934,0.1562774805059356,41,0.1666666666666666
2022-03-04,11:15,299,25,0.1353873851363326,0.2267632227370901,66,0.2207357859531772
2022-03-04,11:30,33,1,0.066920569462871,0.1039089467317094,2,0.0606060606060606
2022-03-04,11:45,96,10,0.1360066383543502,0.2836835253867192,25,0.2604166666666667
2022-03-04,12:0,165,15,0.1020168524263708,0.2646249798859948,23,0.1393939393939394
2022-03-04,12:15,216,10,0.0897279739944712,0.2155461023706793,28,0.1296296296296296
2022-03-04,12:30,79,6,0.1359497178876418,0.2215525472863583,20,0.2531645569620253
2022-03-04,12:45,149,12,0.1144904913193227,0.2912130396911033,28,0.1879194630872483
2022-03-04,13:0,127,22,0.1676531644816708,0.3426539583043832,35,0.2755905511811024
2022-03-04,13:15,218,9,0.1085546074986218,0.2397817721683388,47,0.2155963302752293
2022-03-04,13:30,148,19,0.1714773548773263,0.2688117856397782,49,0.3310810810810811
2022-03-04,13:45,33,6,0.2088441620157523,0.2887855087857624,11,0.3333333333333333
2022-03-04,14:0,18,2,0.1434166570607986,0.3745025457742605,4,0.2222222222222222
2022-03-04,14:15,47,0,0.0120010899003357,0.3051775619477524,7,0.1489361702127659
2022-03-04,14:30,148,4,0.0617536037587686,0.2076776024720831,18,0.1216216216216216
2022-03-04,14:45,191,22,0.1456281037596468,0.2533896644956194,41,0.2146596858638743
2022-03-04,15:0,173,15,0.1231317339475788,0.2807004989666131,35,0.2023121387283237
2022-03-04,15:15,210,22,0.1524487191522937,0.2566276813652273,40,0.1904761904761904
2022-03-04,15:30,306,34,0.1318575688637793,0.2483546760237171,49,0.1601307189542483
2022-03-04,15:45,242,22,0.130404373680911,0.2387786703368532,41,0.1694214876033057
2022-03-04,16:0,139,12,0.132376169655204,0.32678676112374,34,0.2446043165467626
2022-03-04,16:15,180,36,0.1917868632900839,0.3300778487888658,47,0.2611111111111111
2022-03-04,16:30,176,12,0.091295085924106,0.2769271949297605,23,0.1306818181818181
2022-03-04,16:45,180,15,0.1138994180752585,0.2662989819576803,30,0.1666666666666666
2022-03-04,17:0,217,19,0.1329049239072451,0.2298300291171667,48,0.2211981566820276
2022-03-04,17:15,174,30,0.1992582189529363,0.2997884173943809,58,0.3333333333333333
2022-03-04,17:30,221,19,0.1395029471449689,0.2333558890650348,40,0.1809954751131221
2022-03-04,17:45,199,12,0.11492107471863,0.189905687998422,30,0.1507537688442211
2022-03-04,18:0,162,21,0.1448792197201171,0.2658401484816755,33,0.2037037037037037
2022-03-04,18:15,164,13,0.057150483148445,0.2529282549412749,25,0.1524390243902439
2022-03-04,18:30,128,1,0.0658163620028062,0.2499953753716549,20,0.15625
2022-03-04,18:45,140,1,0.050489977334759,0.1760290141798662,8,0.0571428571428571
2022-03-04,19:0,148,6,0.0730322996418721,0.2385289586459772,16,0.1081081081081081
2022-03-04,19:15,133,7,0.0652450576592656,0.1919570951546112,12,0.0902255639097744
2022-03-04,19:30,129,0,0.058471160955265,0.172349345329232,12,0.0930232558139534
2022-03-04,19:45,66,1,0.0763850983824919,0.2547923953928928,10,0.1515151515151515
2022-03-04,20:0,111,-5,-0.0003602426322932,0.2092137743575903,9,0.081081081081081
2022-03-04,20:15,121,8,0.082549783932276,0.2312566212085689,17,0.140495867768595
2022-03-04,20:30,60,3,0.0696658781108756,0.2415661899913537,6,0.1
2022-03-04,20:45,40,-1,0.0666966961114667,0.1557218399315877,5,0.125
2022-03-04,21:0,153,1,0.059351703313368,0.1854710046063939,11,0.0718954248366013
2022-03-04,21:15,184,5,0.0738743684487417,0.1979284731552778,15,0.0815217391304347
2022-03-04,21:30,107,6,0.0899962479962366,0.2505286773088946,26,0.2429906542056074
2022-03-04,21:45,93,2,0.0947076335489269,0.1984667514717039,22,0.2365591397849462
2022-03-04,22:0,122,1,0.0915379292545382,0.1791493203651349,23,0.1885245901639344
2022-03-04,22:15,143,-2,0.0462488628389847,0.2459030583906062,20,0.1398601398601398
2022-03-04,22:30,116,2,0.0722990409583495,0.1658727748625893,17,0.146551724137931
2022-03-04,22:45,90,-2,0.0255136680892772,0.2556807163227964,12,0.1333333333333333
2022-03-04,23:0,100,2,0.0797946266876533,0.244451320611441,17,0.17
2022-03-04,23:15,105,2,0.0554247945059268,0.2516522038949538,9,0.0857142857142857
2022-03-04,23:30,61,2,0.0531605321181113,0.2256155438909877,7,0.1147540983606557
2022-03-04,23:45,70,5,0.0618763807961451,0.2395811806509076,7,0.1
2022-03-05,0:0,88,8,0.1218867415975017,0.2103160422104228,21,0.2386363636363636
2022-03-05,0:15,486,20,0.036982192080123,0.2490516106880269,66,0.1358024691358024
2022-03-05,0:30,369,20,0.066745897943058,0.2362553760572142,50,0.1355013550135501
2022-03-05,0:45,264,19,0.0990339695020917,0.2211557605638891,47,0.178030303030303
2022-03-05,1:0,182,14,0.0959040465058533,0.2550374289194438,36,0.1978021978021978
2022-03-05,1:15,146,11,0.0924462993272057,0.2588902442588838,24,0.1643835616438356
2022-03-05,1:15,94,5,0.0928091944215145,0.2241975347860447,16,0.1702127659574468
2022-03-05,1:15,146,11,0.0924462993272057,0.2588902442588838,24,0.1643835616438356
2022-03-05,1:30,69,6,0.1271510790777055,0.2310154825468546,14,0.2028985507246377
2022-03-05,1:45,65,13,0.193323554793516,0.4005514690636505,23,0.3538461538461538
2022-03-05,2:0,70,9,0.172580047723438,0.2922974129675052,23,0.3285714285714285
2022-03-05,2:15,94,5,0.0928091944215145,0.2241975347860447,16,0.1702127659574468
2022-03-05,2:30,111,15,0.1326805724519061,0.2724520292432802,26,0.2342342342342342
2022-03-05,2:45,77,8,0.1475821589301159,0.2378779599258798,17,0.2207792207792207
2022-03-05,3:0,63,7,0.1393975610918705,0.2884089224334923,15,0.238095238095238
2022-03-05,3:15,97,9,0.1201258452042706,0.2489921203502094,17,0.1752577319587628
2022-03-05,3:30,66,10,0.1526137131379183,0.3105665816315744,18,0.2727272727272727
2022-03-05,3:45,105,8,0.0931492750488576,0.2132930460521192,12,0.1142857142857142
2022-03-05,4:0,93,16,0.1497005687786206,0.2618005810060385,22,0.2365591397849462
2022-03-05,4:15,141,15,0.127908209807748,0.2601625575072687,25,0.1773049645390071
2022-03-05,4:30,125,12,0.1136842323243618,0.2259426846878807,20,0.16
2022-03-05,4:45,286,8,0.0576572577465794,0.1629142674727219,17,0.0594405594405594
2022-03-05,5:0,86,8,0.1032195418455833,0.2292381986384279,12,0.1395348837209302
2022-03-05,5:15,79,12,0.1659182097314845,0.3329216917604672,23,0.2911392405063291
2022-03-05,5:30,5,0,0.0752049230039119,0.1369115536432666,1,0.2
2022-03-05,5:45,4,0,0.0249850559048354,0.0233520631363844,0,0.0
2022-03-05,6:0,82,5,0.0694095703557406,0.2224862630497456,8,0.0975609756097561
2022-03-05,6:15,140,12,0.135219486357112,0.2252744977787219,37,0.2642857142857143
2022-03-05,6:30,118,18,0.1648095770328605,0.2664863488675817,34,0.288135593220339
2022-03-05,6:45,86,8,0.1113901532547505,0.2708093676101957,18,0.2093023255813953
2022-03-05,7:0,128,19,0.1691846905341663,0.2504508562394544,25,0.1953125
2022-03-05,7:15,5,1,0.2790633955970406,0.3606892103901153,3,0.6
2022-03-05,7:30,91,6,0.1183880001951295,0.1936909180605386,13,0.1428571428571428
2022-03-05,7:45,192,12,0.090097606240306,0.2082884250108722,18,0.09375
2022-03-05,8:0,126,8,0.075100676042013,0.2197410280908886,13,0.1031746031746031
2022-03-05,8:15,139,9,0.1122031476140933,0.1976917388447887,15,0.1079136690647482
2022-03-05,8:30,105,8,0.1143489151749582,0.2028634007264753,20,0.1904761904761904
2022-03-05,8:45,100,8,0.0858289749315008,0.2290927374981211,13,0.13
2022-03-05,9:0,89,3,0.0726540963678212,0.2022771766867046,8,0.0898876404494382
2022-03-05,9:15,108,12,0.1411700342971555,0.302066030135058,23,0.2129629629629629
2022-03-05,9:30,86,10,0.158268712406848,0.2770499344640882,22,0.2558139534883721
2022-03-05,9:45,85,6,0.1052867660572862,0.2357956961398943,14,0.1647058823529411
2022-03-05,10:0,139,9,0.0982021247036755,0.1627796112102939,12,0.0863309352517985
2022-03-05,10:15,286,17,0.0685545589377569,0.1625195567288979,20,0.0699300699300699
2022-03-05,10:30,101,5,0.0980059305335035,0.202939565014908,10,0.099009900990099
2022-03-05,10:45,154,10,0.1157595759753573,0.2217697265135522,21,0.1363636363636363
2022-03-05,11:0,102,14,0.1810624679988798,0.270138993519518,24,0.2352941176470588
2022-03-05,11:15,129,10,0.1264988096835193,0.2323719583374701,25,0.1937984496124031
2022-03-05,11:30,98,11,0.1449208985586479,0.2243956847489196,18,0.1836734693877551
2022-03-05,11:45,89,14,0.1665287477048009,0.2611485111017762,23,0.2584269662921348
2022-03-05,12:0,111,16,0.158625370713773,0.2646080074545759,25,0.2252252252252252
2022-03-05,12:15,103,8,0.0990420412769523,0.2655921923123896,16,0.1553398058252427
2022-03-05,12:30,78,14,0.1812917933118744,0.3346629897870247,24,0.3076923076923077
2022-03-05,12:45,135,14,0.120045067652784,0.2702698085607963,25,0.1851851851851851
2022-03-05,13:0,152,16,0.1522316888899934,0.2471391341048398,36,0.2368421052631578
2022-03-05,13:15,153,11,0.1208640735480763,0.2447592862921278,35,0.2287581699346405
2022-03-05,13:30,137,16,0.1520951725882444,0.2840794810522731,39,0.2846715328467153
2022-03-05,13:45,119,23,0.1926700510358547,0.3133389818639272,37,0.3109243697478991
2022-03-05,14:0,235,18,0.1166949028188878,0.2314403181533807,40,0.1702127659574468
2022-03-05,14:15,192,25,0.163123273011782,0.2619993657422511,52,0.2708333333333333
2022-03-05,14:30,124,29,0.2238351434747117,0.2930474721468776,37,0.2983870967741935
2022-03-05,14:45,30,4,0.1833963248878717,0.2870389446704108,10,0.3333333333333333
2022-03-05,15:0,130,21,0.1805876494098741,0.2782991895471717,33,0.2538461538461538
2022-03-05,15:15,150,22,0.1707108542105803,0.2818609999412475,41,0.2733333333333333
2022-03-05,15:30,213,29,0.1735963089076775,0.2741055364268483,58,0.272300469483568
2022-03-05,15:45,161,31,0.1918161492823675,0.297758183762231,51,0.3167701863354037
2022-03-05,16:0,171,31,0.2046092411269003,0.3030213083548504,50,0.2923976608187134
2022-03-05,16:15,79,10,0.1451800713857895,0.2558000489076737,17,0.2151898734177215
2022-03-05,16:30,147,32,0.2251647888321657,0.3375009008718659,52,0.3537414965986394
2022-03-05,16:45,167,34,0.20978596257492,0.3163768585209978,54,0.3233532934131736
2022-03-05,17:0,136,21,0.207501315686386,0.2671440526929586,47,0.3455882352941176
2022-03-05,17:15,54,8,0.2108689446640373,0.2456954343736943,21,0.3888888888888889
2022-03-05,17:30,125,19,0.2047408150620758,0.2356022880486126,56,0.448
2022-03-05,17:45,150,13,0.1257469185565908,0.220850273305,28,0.1866666666666666
2022-03-05,18:0,163,18,0.1199143014568264,0.2584591107874192,28,0.1717791411042944
2022-03-05,18:15,281,5,0.0041851066450631,0.1719835869889013,15,0.0533807829181494
2022-03-05,18:30,168,10,0.0918326578241595,0.2431990745519112,33,0.1964285714285714
2022-03-05,18:45,391,7,0.0502849690547055,0.1306822163769661,24,0.0613810741687979
2022-03-05,19:0,203,6,0.0258510129691418,0.1562467739211622,11,0.0541871921182266
2022-03-05,19:15,146,7,0.085961896852807,0.1739125906252429,15,0.1027397260273972
2022-03-05,19:30,200,6,0.0811371121043339,0.1701900092837532,14,0.07
2022-03-05,19:45,72,5,0.0767980295608544,0.2397208519837241,9,0.125
2022-03-05,20:0,89,8,0.1303703886184715,0.2652744250048655,21,0.2359550561797752
2022-03-05,20:15,157,1,0.0434228515365178,0.1556625793420849,11,0.0700636942675159
2022-03-05,20:30,206,4,0.0701249190696596,0.1285681390042454,26,0.1262135922330097
2022-03-05,20:45,252,4,0.051928242311872,0.1106941013692515,17,0.0674603174603174
2022-03-05,21:0,154,4,0.0690316869574901,0.1647316950979258,11,0.0714285714285714
2022-03-05,21:15,94,0,0.057391313944963,0.1379864436809876,6,0.0638297872340425
2022-03-05,21:30,82,1,0.0311501815960538,0.1674490599909399,5,0.0609756097560975
2022-03-05,21:45,93,0,0.0390107493887665,0.2148889284378249,7,0.075268817204301
2022-03-05,22:0,74,-1,0.0333411732713717,0.2029784885688611,7,0.0945945945945946
2022-03-05,22:15,105,1,0.0334767122132082,0.178700562072002,6,0.0571428571428571
2022-03-05,22:30,125,3,0.0656927166841924,0.2332427742350439,12,0.096
2022-03-05,22:45,58,-1,0.0309732490187061,0.2298007057149614,6,0.1034482758620689
2022-03-05,23:0,75,2,0.0806392167756954,0.1413649587804933,7,0.0933333333333333
2022-03-05,23:15,83,2,0.0803776396135519,0.170716059457531,8,0.0963855421686747
2022-03-05,23:30,101,3,0.0668350698260387,0.1405290616295829,7,0.0693069306930693
2022-03-05,23:45,192,1,0.0428830075640386,0.1203564746081164,5,0.0260416666666666
2022-03-06,0:0,163,5,0.0567300603667879,0.1401903937605301,8,0.0490797546012269
2022-03-06,0:15,343,7,0.0501089141943082,0.1329685831894024,15,0.0437317784256559
2022-03-06,0:30,228,8,0.0687432567111069,0.151587930641216,15,0.0657894736842105
2022-03-06,0:45,167,2,0.041247172716135,0.1391634889690491,10,0.059880239520958
2022-03-06,1:0,155,8,0.0897779726693707,0.2373114674925587,19,0.1225806451612903
2022-03-06,1:15,102,9,0.1198838997778354,0.2377090552002303,16,0.1568627450980392
2022-03-06,1:30,57,12,0.171878110944179,0.3050853118676825,18,0.3157894736842105
2022-03-06,1:45,63,0,0.0472928898275962,0.2644975088621186,8,0.1269841269841269
2022-03-06,2:0,67,0,0.028234859240422,0.2790977079272114,6,0.0895522388059701
2022-03-06,2:15,86,5,0.1073283684212541,0.2550302336083596,24,0.2790697674418604
2022-03-06,2:30,82,9,0.1525940198633002,0.2782788739484761,23,0.2804878048780488
2022-03-06,2:45,54,7,0.1464996714127698,0.3256214220745179,14,0.2592592592592592
2022-03-06,3:0,86,18,0.2121829330423023,0.2704110083886619,29,0.3372093023255814
2022-03-06,3:15,87,6,0.1044152417519911,0.1870835554943488,15,0.1724137931034483
2022-03-06,3:30,73,9,0.124010063586629,0.2824850146963854,14,0.1917808219178082
2022-03-06,3:45,80,6,0.1104908390436321,0.2458894422704544,16,0.2
2022-03-06,4:0,95,13,0.1491239127604977,0.3444041360307328,23,0.2421052631578947
2022-03-06,4:15,88,5,0.0916613970660943,0.2483905717140571,12,0.1363636363636363
2022-03-06,4:30,77,11,0.1379194674142576,0.2923419876001162,16,0.2077922077922078
2022-03-06,4:45,148,9,0.0848813308277041,0.2332973064106683,17,0.1148648648648648
2022-03-06,5:0,100,22,0.2117654180107638,0.3223519711944088,36,0.36
2022-03-06,5:15,97,11,0.1395558801998105,0.2697135106969928,22,0.2268041237113402
2022-03-06,5:30,91,11,0.1868659611381999,0.2236842844920837,21,0.2307692307692307
2022-03-06,5:45,64,12,0.1862210167819284,0.3432354752791637,19,0.296875
2022-03-06,6:0,66,10,0.1744931252376938,0.3048089313108922,17,0.2575757575757575
2022-03-06,6:15,84,15,0.162135127759982,0.2574313079930023,22,0.2619047619047619
2022-03-06,6:30,136,6,0.0688072510734748,0.2573053393958122,19,0.1397058823529411
2022-03-06,6:45,113,13,0.1241432367824018,0.2735265497540072,22,0.1946902654867256
2022-03-06,7:0,103,9,0.1208018008755176,0.253301254729219,20,0.1941747572815534
2022-03-06,7:15,250,8,0.0748142823055386,0.151695649351244,18,0.072
2022-03-06,7:30,157,10,0.1030095848492139,0.1997633963796986,22,0.1401273885350318
2022-03-06,7:45,92,8,0.1673437074262082,0.230388571321849,16,0.1739130434782608
2022-03-06,8:0,79,14,0.1828192607322825,0.3190918756251235,21,0.2658227848101265
2022-03-06,8:15,95,11,0.1389718287428351,0.2817423416500068,20,0.2105263157894736
2022-03-06,8:30,73,11,0.1756604914872409,0.2953593486030703,20,0.273972602739726
2022-03-06,8:45,100,8,0.1156803309917449,0.2608904440582559,14,0.14
2022-03-06,9:0,90,6,0.1021251811490704,0.2132220149732891,14,0.1555555555555555
2022-03-06,9:15,199,11,0.0986207332298271,0.1783291204916499,26,0.1306532663316583
2022-03-06,9:30,245,3,0.0735751288334782,0.1652076745752563,25,0.1020408163265306
2022-03-06,9:45,102,16,0.1704037815706768,0.3028147236053186,31,0.3039215686274509
2022-03-06,10:0,98,8,0.1310444407697235,0.2603778728534207,24,0.2448979591836734
2022-03-06,10:15,134,18,0.1604657562991687,0.2737383392462564,30,0.2238805970149253
2022-03-06,10:30,76,4,0.0985785239363873,0.2870526530396966,16,0.2105263157894736
2022-03-06,10:45,128,12,0.1319690763120888,0.282657103543865,32,0.25
2022-03-06,11:0,111,18,0.1824988330974503,0.2845400403825787,29,0.2612612612612612
2022-03-06,11:15,126,11,0.099669849943547,0.2063907004607106,17,0.1349206349206349
2022-03-06,11:30,140,15,0.0926453645440882,0.2912087607538837,26,0.1857142857142857
2022-03-06,11:45,99,6,0.1157789882507664,0.2422686522239271,21,0.2121212121212121
2022-03-06,12:0,123,8,0.12175071206913,0.2407647188865275,22,0.1788617886178861
2022-03-06,12:15,141,6,0.0933272389939438,0.1425731871589668,12,0.0851063829787234
2022-03-06,12:30,133,5,0.0870209449545053,0.2537564359789047,18,0.1353383458646616
2022-03-06,12:45,177,12,0.1204411423749337,0.2097722895023207,26,0.1468926553672316
2022-03-06,13:0,173,29,0.1982999207408872,0.281396222668815,53,0.3063583815028902
2022-03-06,13:15,172,31,0.2035660706704136,0.2813346201107967,52,0.3023255813953488
2022-03-06,13:30,156,25,0.1706304621452895,0.2989387630563148,48,0.3076923076923077
2022-03-06,13:45,215,38,0.2179615648896541,0.2800258773776298,75,0.3488372093023256
2022-03-06,14:0,143,41,0.2774293209634513,0.3024322414613079,62,0.4335664335664335
2022-03-06,14:15,196,42,0.2346603553053181,0.2977820736974376,78,0.3979591836734694
2022-03-06,14:30,165,44,0.2482288773933595,0.3354531173712079,73,0.4424242424242424
2022-03-06,14:45,171,38,0.2141298269008814,0.3203254122096253,58,0.3391812865497076
2022-03-06,15:0,201,19,0.1285010389775149,0.2789951986935308,39,0.1940298507462686
2022-03-06,15:15,230,29,0.1537799394790731,0.2689498497940211,57,0.2478260869565217
2022-03-06,15:30,301,45,0.2033775032287544,0.2529503749127749,89,0.2956810631229236
2022-03-06,15:45,446,12,0.1092720598070109,0.2202406079366051,62,0.1390134529147982
2022-03-06,16:0,180,47,0.2372331753709457,0.3056044184781671,63,0.35
2022-03-06,16:15,203,35,0.1766083321896533,0.2563134579112107,51,0.2512315270935961
2022-03-06,16:30,208,36,0.1915642896447724,0.2796621007905697,61,0.2932692307692308
2022-03-06,16:45,193,23,0.1352597073835219,0.2510280584838285,43,0.2227979274611398
2022-03-06,17:0,169,51,0.2466019182135323,0.3475550974321205,67,0.3964497041420118
2022-03-06,17:15,145,31,0.2060025555948759,0.3000603179592799,41,0.2827586206896552
2022-03-06,17:30,41,7,0.1878826065534135,0.2837442815968571,13,0.3170731707317073
2022-03-06,17:45,64,7,0.148171012813691,0.205691633449089,15,0.234375
2022-03-06,18:0,173,6,0.0928201915513228,0.2021420699294345,23,0.1329479768786127
2022-03-06,18:15,244,18,0.1089948206819349,0.2285783390344041,30,0.1229508196721311
2022-03-06,18:30,264,21,0.1088887550991564,0.2319076073054143,35,0.1325757575757575
2022-03-06,18:45,120,19,0.153129495094375,0.3298293694428156,32,0.2666666666666666
