Time,Open,High,Low,Close,Volume,Number of tweets,Additive score,Mean score,Standard deviation score,Number of positive,Percentage of positive
2022-06-09 21:15:00,30249.99,30250.0,30168.52,30177.2,205.96523,160.0,2.0,0.024871423037257,0.3100512717838045,19.0,0.11875
2022-06-09 21:30:00,30177.2,30216.69,30134.61,30216.68,99.12429,130.0,0.0,0.034955455452347,0.2847356420002198,17.0,0.1307692307692307
2022-06-09 21:45:00,30216.69,30217.03,30136.08,30139.31,108.41479,131.0,9.0,0.0726805916056037,0.2718337483377078,15.0,0.1145038167938931
2022-06-09 22:00:00,30139.3,30155.66,30096.58,30096.59,329.75264,114.0,2.0,0.0359977619526417,0.273990886274039,15.0,0.131578947368421
2022-06-09 22:15:00,30096.59,30114.6,30037.68,30093.23,394.68389,146.0,1.0,0.0291758621022207,0.2858201323966332,12.0,0.0821917808219178
2022-06-09 22:30:00,30093.23,30122.62,30017.0,30053.21,313.79413,112.0,7.0,0.0862609022795888,0.2963942384531572,19.0,0.1696428571428571
2022-06-09 22:45:00,30053.2,30086.18,30021.16,30067.61,205.07403,113.0,-7.0,-0.0127836657333624,0.2992574557003469,12.0,0.1061946902654867
2022-06-09 23:00:00,30067.61,30067.62,30000.84,30026.85,375.02369,110.0,0.0,0.0284224472177976,0.2117004033743252,9.0,0.0818181818181818
2022-06-09 23:15:00,30026.84,30114.75,30000.0,30092.3,758.23546,120.0,-8.0,-0.0283723943789179,0.3241081743500844,11.0,0.0916666666666666
2022-06-09 23:30:00,30092.3,30122.69,30070.72,30107.18,179.65512,102.0,3.0,0.0524907162887793,0.3368018488643881,18.0,0.1764705882352941
2022-06-09 23:45:00,30107.19,30124.04,30091.79,30109.93,156.59917,114.0,8.0,0.0888299569201639,0.3223909284963048,20.0,0.175438596491228
2022-06-10 00:00:00,30109.93,30145.38,30000.0,30001.4,988.15265,106.0,1.0,0.0615431672436589,0.225138617646717,15.0,0.1415094339622641
2022-06-10 00:15:00,30001.4,30008.93,29578.96,29806.44,4868.08052,498.0,8.0,0.0433382224226108,0.2914318929262137,66.0,0.1325301204819277
2022-06-10 00:30:00,29806.43,29861.76,29692.0,29832.12,907.19377,360.0,0.0,0.0270151931352706,0.2696819718891357,41.0,0.1138888888888888
2022-06-10 00:45:00,29832.13,29888.18,29755.11,29755.12,550.66987,192.0,8.0,0.060621964711269,0.271664775857485,27.0,0.140625
2022-06-10 01:00:00,29755.11,29831.33,29739.9,29797.78,499.06041,107.0,2.0,0.0410788093615218,0.275816392940639,9.0,0.0841121495327102
2022-06-10 01:15:00,29797.78,30057.51,29768.55,29969.98,1018.46778,112.0,-5.0,0.0026761119536656,0.2484673154042238,10.0,0.0892857142857142
2022-06-10 01:30:00,29969.97,29982.58,29906.71,29917.41,249.13007,108.0,5.0,0.0752799455593857,0.2383302924208126,16.0,0.1481481481481481
2022-06-10 01:45:00,29917.4,29947.69,29865.9,29885.72,290.82797,127.0,7.0,0.0749784617384118,0.3212343957163774,24.0,0.1889763779527559
2022-06-10 02:00:00,29885.73,30039.13,29874.06,29974.91,454.0891,115.0,9.0,0.1010711528279859,0.2852783487751028,22.0,0.1913043478260869
2022-06-10 02:15:00,29974.9,30031.91,29974.21,30012.96,206.27388,114.0,9.0,0.0772532038717416,0.3166929971848989,16.0,0.1403508771929824
2022-06-10 02:30:00,30012.95,30030.91,29978.44,29995.96,232.39929,103.0,6.0,0.0499831878182306,0.247192550255851,11.0,0.1067961165048543
2022-06-10 02:45:00,29995.95,30024.01,29990.37,30024.0,160.88231,91.0,13.0,0.1181238410728318,0.3276016771367617,18.0,0.1978021978021978
2022-06-10 03:00:00,30024.0,30382.8,30024.0,30186.93,4023.86959,95.0,8.0,0.0886739674906589,0.3413805118885524,18.0,0.1894736842105263
2022-06-10 03:15:00,30186.93,30269.68,30156.5,30213.88,532.68986,136.0,7.0,0.0502653308692114,0.2930658484681444,17.0,0.125
2022-06-10 03:30:00,30213.89,30231.94,30161.15,30169.3,284.62984,99.0,6.0,0.0852831602755068,0.2810445655138881,14.0,0.1414141414141414
2022-06-10 03:45:00,30169.29,30180.53,30080.0,30114.38,243.42128,114.0,17.0,0.1509843122442825,0.3682805548732475,34.0,0.2982456140350877
2022-06-10 04:00:00,30114.38,30147.2,30042.13,30083.77,383.31286,141.0,12.0,0.1204437865109466,0.2961450280725475,33.0,0.2340425531914893
2022-06-10 04:15:00,30083.76,30122.14,30051.09,30071.91,186.0209,165.0,8.0,0.0800215705946991,0.2564649670505132,26.0,0.1575757575757575
2022-06-10 04:30:00,30071.91,30110.85,30062.74,30076.4,218.9461,93.0,5.0,0.0568290233101335,0.2917226201667502,13.0,0.1397849462365591
2022-06-10 04:45:00,30076.41,30116.58,30057.96,30093.0,246.65675,102.0,4.0,0.0680515575542242,0.3287592515700746,19.0,0.1862745098039215
2022-06-10 05:00:00,30093.0,30168.62,30087.94,30129.09,278.99261,120.0,7.0,0.0692158457706682,0.2653947208366061,19.0,0.1583333333333333
2022-06-10 05:15:00,30129.09,30163.04,30129.08,30161.97,155.80469,142.0,6.0,0.0803963450098436,0.3017408687115281,26.0,0.1830985915492957
2022-06-10 05:30:00,30161.97,30184.63,30159.44,30163.32,128.36625,122.0,8.0,0.1016918514305573,0.2514013208288242,20.0,0.1639344262295081
2022-06-10 05:45:00,30163.33,30185.0,30100.0,30104.12,267.58163,119.0,19.0,0.1993580759432511,0.3215205882375884,38.0,0.3193277310924369
2022-06-10 06:00:00,30104.11,30174.85,30072.45,30166.51,523.46119,142.0,16.0,0.130950100067347,0.2779109719410928,25.0,0.176056338028169
2022-06-10 06:15:00,30166.51,30226.79,30067.97,30144.96,820.20742,170.0,14.0,0.0805750060059568,0.3495718365149909,34.0,0.2
2022-06-10 06:30:00,30144.96,30160.27,30092.1,30100.92,255.67866,150.0,12.0,0.0809278155583888,0.3695428816149629,32.0,0.2133333333333333
2022-06-10 06:45:00,30100.93,30120.0,30078.5,30095.48,233.25827,151.0,18.0,0.1169635723190789,0.3398712616973146,35.0,0.2317880794701986
2022-06-10 07:00:00,30095.48,30135.68,30076.02,30078.48,228.98944,120.0,2.0,0.0307587019361866,0.3071360750519619,17.0,0.1416666666666666
2022-06-10 07:15:00,30078.49,30108.36,30060.0,30096.28,304.24876,137.0,12.0,0.0991702849779577,0.3185794586785354,26.0,0.1897810218978102
2022-06-10 07:30:00,30096.28,30130.13,30083.76,30115.24,327.43837,150.0,13.0,0.1020404243624458,0.3020419392343902,28.0,0.1866666666666666
2022-06-10 07:45:00,30115.25,30131.9,30052.43,30052.43,357.76608,131.0,2.0,0.0464178649317615,0.3233163830125078,18.0,0.1374045801526717
2022-06-10 08:00:00,30052.44,30114.25,30045.3,30068.65,351.70018,141.0,-7.0,0.0022055899050641,0.314499963427691,18.0,0.1276595744680851
2022-06-10 08:15:00,30068.65,30088.3,30005.0,30032.09,469.79472,185.0,11.0,0.05839110316608,0.3448790132583247,31.0,0.1675675675675675
2022-06-10 08:30:00,30032.09,30073.32,30005.0,30024.95,1370.12478,133.0,6.0,0.0445857114067539,0.3570748543908966,23.0,0.1729323308270676
2022-06-10 08:45:00,30024.95,30075.73,30011.08,30020.81,275.37631,130.0,18.0,0.1376128982645101,0.3679454164051425,36.0,0.2769230769230769
2022-06-10 09:00:00,30020.8,30041.52,30005.0,30006.24,798.43435,172.0,32.0,0.1511088754537753,0.3994987694417995,50.0,0.2906976744186046
2022-06-10 09:15:00,30006.23,30078.84,29901.0,30041.0,2569.56726,179.0,25.0,0.1310279888683649,0.3620493646167309,43.0,0.2402234636871508
2022-06-10 09:30:00,30041.0,30058.51,29966.18,29995.99,419.52468,211.0,14.0,0.0717726170473789,0.3673335921691176,47.0,0.2227488151658767
2022-06-10 09:45:00,29995.98,30009.94,29868.0,29897.09,564.31556,152.0,13.0,0.100018794761701,0.3662480913149578,35.0,0.2302631578947368
2022-06-10 10:00:00,29897.09,29936.76,29875.09,29915.2,541.88682,176.0,7.0,0.0626128203822934,0.3472888643864255,33.0,0.1875
2022-06-10 10:15:00,29915.2,29987.31,29914.23,29975.86,378.86873,178.0,19.0,0.1152424989529791,0.3315019537806255,38.0,0.2134831460674157
2022-06-10 10:30:00,29975.85,29999.52,29950.96,29968.8,284.86748,172.0,1.0,0.0261427970267399,0.3305127623479985,20.0,0.1162790697674418
2022-06-10 10:45:00,29968.81,30012.88,29965.92,30000.65,269.36493,154.0,10.0,0.0685141459772629,0.379298056467448,30.0,0.1948051948051948
2022-06-10 11:00:00,30000.64,30040.11,29982.08,30009.62,285.26842,171.0,-3.0,0.0298049434943244,0.339488551193545,27.0,0.1578947368421052
2022-06-10 11:15:00,30009.61,30012.59,29968.91,29976.83,228.51589,198.0,-2.0,0.0215405146850066,0.316476320709659,31.0,0.1565656565656565
2022-06-10 11:30:00,29976.84,30089.51,29976.83,30041.74,293.54282,139.0,7.0,0.0525877718853918,0.2371479036990941,13.0,0.0935251798561151
2022-06-10 11:45:00,30041.74,30042.74,30018.46,30020.56,164.89115,188.0,6.0,0.0585788465674689,0.2352515144680211,20.0,0.1063829787234042
2022-06-10 12:00:00,30020.56,30150.0,29989.09,30119.51,479.22279,175.0,0.0,0.0570588070074362,0.2664145958278704,29.0,0.1657142857142857
2022-06-10 12:15:00,30119.5,30184.4,30069.52,30106.32,499.75679,193.0,-2.0,0.0257896272624828,0.2881026935598921,24.0,0.1243523316062176
2022-06-10 12:30:00,30106.32,30106.33,29501.0,29697.39,6111.35858,190.0,16.0,0.0951479372200801,0.3238842234111594,40.0,0.2105263157894736
2022-06-10 12:45:00,29697.39,29798.86,29580.0,29642.6,2121.21941,413.0,4.0,0.0254595496141538,0.2860194321504867,45.0,0.1089588377723971
2022-06-10 13:00:00,29642.6,29717.1,29582.01,29645.47,1106.85168,356.0,2.0,0.0248215137784672,0.3323636267423812,46.0,0.1292134831460674
2022-06-10 13:15:00,29645.47,29653.98,29304.03,29449.16,2714.12675,375.0,-4.0,0.027586853398631,0.3434634141536259,64.0,0.1706666666666666
2022-06-10 13:30:00,29449.17,29537.32,29258.0,29524.73,2588.15303,321.0,9.0,0.0513588778088536,0.3147259567478708,62.0,0.1931464174454828
2022-06-10 13:45:00,29524.74,29582.36,29350.3,29396.04,1548.36314,312.0,4.0,0.0293553456222304,0.346558022365353,53.0,0.1698717948717948
2022-06-10 14:00:00,29396.04,29425.0,29222.67,29350.0,1846.19881,298.0,11.0,0.0520099224257064,0.3396063252967612,67.0,0.2248322147651006
2022-06-10 14:15:00,29350.01,29483.72,29335.25,29453.62,1110.98037,347.0,-1.0,0.0243916846771512,0.3978878391646521,83.0,0.239193083573487
2022-06-10 14:30:00,29453.62,29644.2,29447.5,29632.03,1182.5733,270.0,21.0,0.0995858787800426,0.3602045800915543,74.0,0.2740740740740741
2022-06-10 14:45:00,29632.03,29694.47,29540.0,29565.01,959.54582,309.0,44.0,0.1249832615458246,0.3309533815195514,79.0,0.255663430420712
2022-06-10 15:00:00,29565.01,29622.59,29526.27,29530.5,611.65495,313.0,65.0,0.1716306146632987,0.364906532500333,92.0,0.2939297124600639
2022-06-10 15:15:00,29530.5,29532.21,29353.81,29396.91,1094.66534,257.0,27.0,0.1086179807506762,0.3619711944853087,59.0,0.2295719844357976
2022-06-10 15:30:00,29396.92,29460.71,29358.74,29451.31,764.1783,301.0,33.0,0.1305079820915512,0.3466337731641218,97.0,0.3222591362126246
2022-06-10 15:45:00,29451.3,29497.89,29404.68,29454.53,534.81107,349.0,22.0,0.1610277265184865,0.3187248124104401,151.0,0.4326647564469914
2022-06-10 16:00:00,29454.52,29484.45,29340.36,29352.37,645.89424,300.0,18.0,0.1244296271012475,0.3201836899040021,97.0,0.3233333333333333
2022-06-10 16:15:00,29352.38,29406.91,28864.14,28971.77,3687.12256,296.0,22.0,0.1145648941495204,0.3372754192891161,77.0,0.2601351351351351
2022-06-10 16:30:00,28971.78,29169.36,28850.0,29004.17,2484.70801,295.0,10.0,0.0586248572505379,0.3109401392555476,51.0,0.1728813559322033
2022-06-10 16:45:00,29004.17,29101.64,28921.87,29045.46,1200.37905,306.0,-3.0,0.0442894707917801,0.3518041670778394,73.0,0.238562091503268
2022-06-10 17:00:00,29045.47,29064.99,28922.72,28951.81,956.29928,325.0,0.0,0.0498999651048619,0.3297890737653536,71.0,0.2184615384615384
2022-06-10 17:15:00,28951.81,29186.55,28932.64,29157.18,929.45498,268.0,11.0,0.0577566602142221,0.3312685590661333,52.0,0.1940298507462686
2022-06-10 17:30:00,29157.17,29157.2,29067.04,29127.33,724.4365,247.0,-2.0,0.0198761275554686,0.3611162225476256,38.0,0.1538461538461538
2022-06-10 17:45:00,29127.33,29197.1,29083.31,29115.01,505.54774,229.0,15.0,0.0966233960495179,0.3127608245555122,47.0,0.2052401746724891
2022-06-10 18:00:00,29115.01,29140.66,29033.14,29104.75,487.626,252.0,5.0,0.0525522417710384,0.3204172182045186,37.0,0.1468253968253968
2022-06-10 18:15:00,29104.75,29142.06,29050.0,29062.81,398.20348,218.0,11.0,0.0556984563943408,0.3427417126136837,42.0,0.1926605504587156
2022-06-10 18:30:00,29062.82,29091.58,28976.67,28995.06,426.05691,189.0,2.0,0.0436373215498865,0.3345096184465588,34.0,0.1798941798941798
2022-06-10 18:45:00,28995.05,29099.3,28984.91,29056.8,549.97204,203.0,17.0,0.0933456531991916,0.3066949429723837,40.0,0.1970443349753694
2022-06-10 19:00:00,29056.79,29073.66,28950.12,29041.52,646.06779,191.0,3.0,0.0300948445231736,0.2813432102803808,29.0,0.1518324607329843
2022-06-10 19:15:00,29041.51,29160.0,28945.63,29044.27,705.25631,299.0,12.0,0.0777647202728584,0.2758745276463969,51.0,0.1705685618729097
2022-06-10 19:30:00,29044.27,29139.46,29017.44,29040.59,467.86461,222.0,6.0,0.0464007833674717,0.294693196776992,35.0,0.1576576576576576
2022-06-10 19:45:00,29040.58,29050.63,28968.76,28980.02,635.71875,172.0,11.0,0.0876791461879864,0.2948349232047941,30.0,0.1744186046511628
2022-06-10 20:00:00,28980.03,29181.81,28970.0,29117.97,644.69487,175.0,4.0,0.0661374761456889,0.2994466348639131,30.0,0.1714285714285714
2022-06-10 20:15:00,29117.98,29261.39,29117.97,29204.95,521.86298,224.0,13.0,0.0680228922116969,0.2796511978404477,34.0,0.1517857142857142
2022-06-10 20:30:00,29204.96,29221.99,29177.54,29178.01,308.50289,194.0,5.0,0.0533951209070756,0.2797204970892382,26.0,0.134020618556701
2022-06-10 20:45:00,29178.01,29229.48,29153.0,29204.02,391.30654,175.0,7.0,0.0584304009032036,0.3340670483503561,29.0,0.1657142857142857
2022-06-10 21:00:00,29204.01,29226.72,29174.91,29184.01,177.23327,145.0,-3.0,0.0108954412027679,0.3105842639928104,14.0,0.096551724137931
2022-06-10 21:15:00,29184.01,29206.19,29167.18,29175.59,169.21729,169.0,-2.0,0.0309987019075179,0.2523801148127529,21.0,0.1242603550295858
2022-06-10 21:30:00,29175.58,29249.98,29154.81,29228.65,125.60479,139.0,7.0,0.0638452319716431,0.2734138321397791,20.0,0.1438848920863309
2022-06-10 21:45:00,29228.64,29400.0,29200.0,29200.01,380.86691,176.0,5.0,0.0359102271587206,0.241176882160374,16.0,0.0909090909090909
2022-06-10 22:00:00,29200.01,29304.21,29195.44,29250.0,349.20433,165.0,5.0,0.033416096764532,0.3372908461258685,24.0,0.1454545454545454
2022-06-10 22:15:00,29250.01,29280.03,29142.14,29170.11,411.95923,156.0,-4.0,-0.0028220421503274,0.324117154718699,15.0,0.0961538461538461
2022-06-10 22:30:00,29170.11,29181.65,29100.0,29135.01,339.00389,117.0,2.0,0.0406509893150347,0.2745357281155104,12.0,0.1025641025641025
2022-06-10 22:45:00,29135.01,29243.46,29135.01,29178.15,375.28029,142.0,0.0,0.0341584854234587,0.2167431945422093,12.0,0.0845070422535211
2022-06-10 23:00:00,29178.15,29212.8,29148.5,29183.6,270.69275,145.0,3.0,0.0355068485413132,0.2272424426940151,13.0,0.0896551724137931
2022-06-10 23:15:00,29183.59,29187.62,29031.52,29115.46,580.71768,148.0,9.0,0.0753870389732607,0.2455873449525656,22.0,0.1486486486486486
2022-06-10 23:30:00,29115.45,29144.44,29067.43,29085.0,387.09909,128.0,6.0,0.0606136023743602,0.3273241037384881,20.0,0.15625
2022-06-10 23:45:00,29085.0,29108.31,29048.24,29091.88,354.12237,100.0,2.0,0.0333234806964173,0.3225388932158262,17.0,0.17
2022-06-11 00:00:00,29091.87,29200.0,29047.93,29178.29,546.8463,156.0,10.0,0.0838331895020718,0.3017298940323489,35.0,0.2243589743589743
2022-06-11 00:15:00,29178.29,29228.7,29139.89,29190.63,437.15078,494.0,27.0,0.066412056060998,0.307135070225967,87.0,0.1761133603238866
2022-06-11 00:30:00,29190.63,29248.42,29175.04,29226.16,372.6073,341.0,9.0,0.0513898774031058,0.3099458281317538,64.0,0.187683284457478
2022-06-11 00:45:00,29226.17,29248.19,29213.89,29233.79,155.65128,254.0,18.0,0.0882230948832795,0.3084402777194834,53.0,0.2086614173228346
2022-06-11 01:00:00,29233.79,29259.34,29196.13,29217.25,268.4095,136.0,6.0,0.0554950254188631,0.2663192404262364,19.0,0.1397058823529411
2022-06-11 01:15:00,29217.24,29228.48,29181.72,29223.12,227.12295,132.0,7.0,0.0701744160861849,0.290390251283057,21.0,0.1590909090909091
2022-06-11 01:30:00,29223.12,29266.75,29180.81,29257.49,275.56753,114.0,10.0,0.101297161251862,0.3058617734608682,21.0,0.1842105263157894
2022-06-11 01:45:00,29257.49,29257.5,29186.41,29209.05,227.19539,122.0,10.0,0.0908352699871251,0.2701667840985495,17.0,0.1393442622950819
2022-06-11 02:00:00,29209.05,29231.4,29188.18,29210.63,260.4778,149.0,15.0,0.1083511526465115,0.2602521928605082,29.0,0.1946308724832214
2022-06-11 02:15:00,29210.62,29255.51,29185.69,29246.95,225.2522,134.0,5.0,0.0534522290855868,0.2915745687376163,23.0,0.1716417910447761
2022-06-11 02:30:00,29246.95,29253.09,29217.87,29244.53,139.07817,113.0,19.0,0.1640699394912648,0.3019670092698961,32.0,0.2831858407079646
2022-06-11 02:45:00,29244.54,29300.17,29215.01,29269.68,296.71259,114.0,14.0,0.1348259731873935,0.2968623520671978,26.0,0.2280701754385964
2022-06-11 03:00:00,29269.68,29315.21,29249.47,29270.25,255.78566,109.0,6.0,0.0880670756990209,0.2747098092686886,18.0,0.1651376146788991
2022-06-11 03:15:00,29270.25,29272.48,29229.87,29266.46,336.73318,109.0,6.0,0.0721607087137297,0.2675400916624642,17.0,0.1559633027522936
2022-06-11 03:30:00,29266.45,29285.0,29253.28,29256.73,191.07042,101.0,11.0,0.1163514786916277,0.3372423861010854,23.0,0.2277227722772277
2022-06-11 03:45:00,29256.73,29283.82,29253.28,29272.43,120.58012,57.0,2.0,0.0820323238639455,0.2744430877885114,9.0,0.1578947368421052
2022-06-11 04:00:00,29272.43,29319.98,29251.17,29303.58,218.87335,103.0,-2.0,-0.0014534210017656,0.2801946444964331,8.0,0.0776699029126213
2022-06-11 04:15:00,29303.57,29342.75,29288.23,29322.62,207.49692,122.0,11.0,0.0916716224078821,0.31514627390214,27.0,0.221311475409836
2022-06-11 04:30:00,29322.62,29346.66,29320.03,29342.82,114.13138,117.0,10.0,0.1244914861730276,0.2842693967748198,27.0,0.2307692307692307
2022-06-11 04:45:00,29342.82,29386.38,29340.34,29383.2,270.34241,120.0,16.0,0.1553629517671652,0.2734860900002906,31.0,0.2583333333333333
2022-06-11 05:00:00,29383.2,29440.41,29375.23,29375.23,424.35061,142.0,13.0,0.1161295725229445,0.3061917104237075,34.0,0.2394366197183098
2022-06-11 05:15:00,29375.24,29375.24,29306.15,29330.68,253.0574,141.0,16.0,0.1202431372003563,0.327120040584471,28.0,0.1985815602836879
2022-06-11 05:30:00,29330.69,29343.35,29300.82,29316.38,175.24264,111.0,5.0,0.0426183911417988,0.3077885293188507,17.0,0.1531531531531531
2022-06-11 05:45:00,29316.38,29326.25,29253.25,29283.45,377.78763,103.0,6.0,0.0834886951652328,0.3012044109145392,17.0,0.1650485436893204
2022-06-11 06:00:00,29283.45,29307.75,29265.26,29280.19,202.49517,125.0,17.0,0.128751455463469,0.3099694361573,30.0,0.24
2022-06-11 06:15:00,29280.19,29303.87,29280.18,29300.98,131.83603,126.0,3.0,0.0462298610521155,0.3500328719878092,21.0,0.1666666666666666
2022-06-11 06:30:00,29300.98,29314.78,29276.0,29309.57,232.97918,113.0,1.0,0.0445849492989348,0.2981435930904649,18.0,0.1592920353982301
2022-06-11 06:45:00,29309.57,29314.51,29285.28,29314.5,229.55556,123.0,10.0,0.1043584672279837,0.3102249256702589,28.0,0.2276422764227642
2022-06-11 07:00:00,29314.5,29341.83,29299.98,29299.99,213.11754,121.0,1.0,0.0548453737773801,0.3182976105009563,20.0,0.1652892561983471
2022-06-11 07:15:00,29299.99,29349.41,29279.99,29318.72,399.99804,146.0,3.0,0.0473686936375213,0.2501309282535221,20.0,0.136986301369863
2022-06-11 07:30:00,29318.73,29358.65,29318.72,29343.53,156.48526,125.0,11.0,0.104397128522396,0.3421196085950132,26.0,0.208
2022-06-11 07:45:00,29343.53,29349.87,29324.02,29326.83,111.02537,122.0,9.0,0.10885802404497,0.2909304137552087,23.0,0.1885245901639344
2022-06-11 08:00:00,29326.83,29345.11,29259.0,29267.66,281.543,134.0,20.0,0.1410867704822223,0.2857910925905256,32.0,0.2388059701492537
2022-06-11 08:15:00,29267.65,29293.38,29256.33,29260.96,265.78024,151.0,18.0,0.1025390160078836,0.304200376431274,29.0,0.1920529801324503
2022-06-11 08:30:00,29260.96,29277.82,29055.76,29149.99,1290.16895,133.0,10.0,0.1005241170007371,0.2842185631849768,28.0,0.2105263157894736
2022-06-11 08:45:00,29150.0,29179.71,28990.0,28994.03,1007.14847,160.0,8.0,0.0884880714729661,0.3477510488114961,34.0,0.2125
2022-06-11 09:00:00,28994.04,29032.08,28742.38,28973.7,4561.44087,141.0,-1.0,0.0037817265607205,0.310066202685603,15.0,0.1063829787234042
2022-06-11 09:15:00,28973.71,29105.35,28927.1,29061.92,646.45288,233.0,11.0,0.054299527173662,0.3417978308937208,40.0,0.1716738197424892
2022-06-11 09:30:00,29061.92,29184.1,29061.2,29122.23,650.44788,147.0,3.0,0.0398337723383185,0.2785127269326347,24.0,0.1632653061224489
2022-06-11 09:45:00,29122.24,29168.02,29072.13,29073.02,416.18948,167.0,8.0,0.0739982514948902,0.2972357366929418,31.0,0.18562874251497
2022-06-11 10:00:00,29073.02,29122.39,29052.35,29067.49,375.15784,125.0,4.0,0.0623174621760845,0.2855711099129678,22.0,0.176
2022-06-11 10:15:00,29067.48,29092.15,29045.46,29061.0,267.6179,176.0,9.0,0.0750042249353348,0.2916631594820897,29.0,0.1647727272727272
2022-06-11 10:30:00,29061.0,29061.01,28932.0,28954.6,560.71879,124.0,6.0,0.0774647007553627,0.3128159112074819,22.0,0.1774193548387097
2022-06-11 10:45:00,28954.6,28993.69,28850.0,28922.01,720.71357,172.0,4.0,0.072338493248491,0.2882327276600759,28.0,0.1627906976744186
2022-06-11 11:00:00,28922.01,28961.46,28842.92,28938.06,786.93706,141.0,-1.0,0.0202139589658125,0.2432944226324797,13.0,0.0921985815602836
2022-06-11 11:15:00,28938.05,28938.06,28750.0,28791.3,1024.56637,214.0,3.0,0.0529972644540194,0.2723434451160477,33.0,0.1542056074766355
2022-06-11 11:30:00,28791.3,28884.81,28590.0,28765.9,2991.2671,194.0,2.0,0.0334240466514698,0.3324507047188618,32.0,0.1649484536082474
2022-06-11 11:45:00,28765.91,28786.07,28655.26,28734.01,721.59848,205.0,3.0,0.0313870509359531,0.3582196903902754,27.0,0.1317073170731707
2022-06-11 12:00:00,28734.01,28870.0,28732.01,28778.52,1738.20257,209.0,1.0,0.0351781579821802,0.3062692248887708,32.0,0.1531100478468899
2022-06-11 12:15:00,28778.53,28806.75,28700.0,28786.39,558.71451,224.0,-4.0,0.0309236093453364,0.3026589762655272,30.0,0.1339285714285714
2022-06-11 12:30:00,28786.39,28786.39,28667.29,28733.14,662.84803,188.0,6.0,0.0451763807399634,0.3516474337679838,40.0,0.2127659574468085
2022-06-11 12:45:00,28733.14,28733.64,28479.6,28479.61,1657.13397,202.0,15.0,0.0795864143067657,0.3268085018549328,36.0,0.1782178217821782
2022-06-11 13:00:00,28479.6,28600.22,28348.78,28561.5,2400.39642,213.0,9.0,0.0525275018227946,0.3088788246554109,34.0,0.1596244131455399
2022-06-11 13:15:00,28561.5,28716.42,28518.52,28675.82,1146.71935,293.0,2.0,0.0294258824689472,0.2690822211483816,35.0,0.1194539249146757
2022-06-11 13:30:00,28675.82,28869.63,28661.25,28715.34,1745.54548,269.0,14.0,0.0666537382189863,0.3111844895898228,41.0,0.1524163568773234
2022-06-11 13:45:00,28715.35,28813.74,28703.82,28780.11,742.46279,275.0,30.0,0.1136326075785539,0.3232749562210907,61.0,0.2218181818181818
2022-06-11 14:00:00,28780.11,28781.98,28667.45,28709.57,530.96748,254.0,38.0,0.1360619864444886,0.331336110933046,63.0,0.2480314960629921
2022-06-11 14:15:00,28709.58,28709.58,28569.0,28622.76,963.79778,242.0,23.0,0.0965951282419418,0.3435694394917401,52.0,0.2148760330578512
2022-06-11 14:30:00,28622.76,28660.01,28495.0,28519.9,784.39575,243.0,12.0,0.0556157949771502,0.3825590129870819,51.0,0.2098765432098765
2022-06-11 14:45:00,28519.89,28632.94,28386.7,28429.65,1466.60098,269.0,38.0,0.1217094990113216,0.3780431423198193,71.0,0.2639405204460966
2022-06-11 15:00:00,28429.65,28605.15,28337.58,28540.25,1291.73623,273.0,17.0,0.0654440481341938,0.2684346151465234,49.0,0.1794871794871795
2022-06-11 15:15:00,28540.25,28563.87,28258.54,28512.89,1990.8954,281.0,5.0,0.0462764311495677,0.3077275256666339,43.0,0.1530249110320284
2022-06-11 15:30:00,28512.89,28537.94,28251.0,28309.54,1429.00871,288.0,9.0,0.038753489954009,0.3427170222609741,44.0,0.1527777777777778
2022-06-11 15:45:00,28309.53,28451.37,28269.21,28405.54,1550.38034,304.0,12.0,0.0454359336259872,0.3134717908082017,49.0,0.1611842105263158
2022-06-11 16:00:00,28405.55,28505.61,28343.38,28393.88,1071.45956,308.0,27.0,0.0853383344093144,0.3686625430712906,71.0,0.2305194805194805
2022-06-11 16:15:00,28393.87,28416.27,28099.99,28314.4,3396.65494,343.0,25.0,0.1004806314880142,0.3156365364971131,77.0,0.2244897959183673
2022-06-11 16:30:00,28314.41,28407.53,28211.39,28391.7,917.12109,299.0,13.0,0.0442723299261419,0.3085029685538565,41.0,0.1371237458193979
2022-06-11 16:45:00,28391.7,28505.41,28391.09,28470.8,1084.24951,237.0,6.0,0.0518368958959253,0.3584079541230948,47.0,0.1983122362869198
2022-06-11 17:00:00,28470.79,28582.06,28390.38,28487.9,862.02219,234.0,15.0,0.0596644314141291,0.3365728768752491,44.0,0.188034188034188
2022-06-11 17:15:00,28487.9,28535.73,28431.1,28505.19,511.51169,237.0,13.0,0.0775562553776561,0.3252635066002941,49.0,0.2067510548523206
2022-06-11 17:30:00,28505.2,28582.0,28421.42,28499.25,662.87811,230.0,10.0,0.0760807070962112,0.3198719891339293,40.0,0.1739130434782608
2022-06-11 17:45:00,28499.25,28553.2,28467.63,28499.25,456.46958,210.0,24.0,0.1151565510535701,0.318659434439146,52.0,0.2476190476190476
2022-06-11 18:00:00,28499.24,28550.0,28454.69,28498.62,479.02241,143.0,11.0,0.0938587905187811,0.312884111279521,29.0,0.2027972027972027
2022-06-11 18:15:00,28498.62,28573.59,28455.26,28525.79,533.94509,217.0,-10.0,-0.0015687817656156,0.2639676937099538,19.0,0.0875576036866359
